NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS		142	0.25459036	1.624468	0.0	0.08400421	0.981	282	tags=33%, list=19%, signal=37%	
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE		42	0.32744116	1.5969157	0.026845638	0.09738473	0.991	155	tags=31%, list=10%, signal=34%	
GOBP_DNA_CONFORMATION_CHANGE	GOBP_DNA_CONFORMATION_CHANGE		19	0.40459505	1.5905707	0.023041476	0.09982582	0.993	182	tags=42%, list=12%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		19	0.41200018	1.5855725	0.03271028	0.10143922	0.994	318	tags=47%, list=21%, signal=59%	
GOMF_ANTIOXIDANT_ACTIVITY	GOMF_ANTIOXIDANT_ACTIVITY		24	0.37629622	1.5830054	0.0048076925	0.10127991	0.995	153	tags=38%, list=10%, signal=41%	
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		28	0.3558065	1.5776503	0.028846154	0.10317628	0.995	174	tags=29%, list=12%, signal=32%	
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING		27	0.35996076	1.5517435	0.019900497	0.11926717	1.0	132	tags=26%, list=9%, signal=28%	
GOCC_ORGANELLE_INNER_MEMBRANE	GOCC_ORGANELLE_INNER_MEMBRANE		45	0.3131969	1.5515985	0.022222223	0.1174524	1.0	365	tags=53%, list=24%, signal=68%	
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS		83	0.2747055	1.5447232	0.011904762	0.12043863	1.0	150	tags=24%, list=10%, signal=25%	
GOMF_AMYLOID_BETA_BINDING	GOMF_AMYLOID_BETA_BINDING		18	0.40812153	1.535702	0.05172414	0.12508437	1.0	156	tags=33%, list=10%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		23	0.36314714	1.5185605	0.063725494	0.1356707	1.0	346	tags=43%, list=23%, signal=56%	
GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		37	0.32729053	1.5169063	0.006369427	0.13491851	1.0	280	tags=41%, list=19%, signal=49%	
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE		51	0.29002243	1.4989492	0.016129032	0.14796859	1.0	242	tags=35%, list=16%, signal=41%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING		16	0.4058246	1.4978571	0.027777778	0.14679599	1.0	202	tags=38%, list=13%, signal=43%	
GOBP_CELL_AGING	GOBP_CELL_AGING		18	0.3767467	1.4965184	0.027777778	0.14575589	1.0	209	tags=39%, list=14%, signal=45%	
GOCC_NEURON_TO_NEURON_SYNAPSE	GOCC_NEURON_TO_NEURON_SYNAPSE		32	0.32216933	1.48846	0.040462427	0.15056193	1.0	410	tags=53%, list=27%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING		18	0.37600225	1.4706792	0.07377049	0.16427113	1.0	132	tags=28%, list=9%, signal=30%	
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS		104	0.25199494	1.4616727	0.013513514	0.17002162	1.0	362	tags=44%, list=24%, signal=54%	
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK		79	0.26087227	1.423083	0.02	0.2091838	1.0	177	tags=25%, list=12%, signal=27%	
GOCC_MICROTUBULE	GOCC_MICROTUBULE		26	0.31738546	1.3947319	0.042682927	0.24157262	1.0	1038	tags=100%, list=69%, signal=314%	
GOMF_AMIDE_BINDING	GOMF_AMIDE_BINDING		50	0.27331033	1.3932235	0.041322313	0.2405591	1.0	178	tags=28%, list=12%, signal=31%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		26	0.32572109	1.3843167	0.11764706	0.24947877	1.0	254	tags=38%, list=17%, signal=45%	
GOMF_ORGANIC_ACID_BINDING	GOMF_ORGANIC_ACID_BINDING		19	0.35211977	1.3800352	0.074235804	0.25195986	1.0	185	tags=42%, list=12%, signal=47%	
GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		88	0.2335804	1.3692061	0.011764706	0.26402968	1.0	310	tags=32%, list=21%, signal=38%	
GOBP_NIK_NF_KAPPAB_SIGNALING	GOBP_NIK_NF_KAPPAB_SIGNALING		17	0.35958216	1.358321	0.09311741	0.27710724	1.0	93	tags=24%, list=6%, signal=25%	
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	GOBP_ORGANIC_ACID_METABOLIC_PROCESS		93	0.23773673	1.3563029	0.04109589	0.27650174	1.0	185	tags=27%, list=12%, signal=29%	
GOBP_ICOSANOID_METABOLIC_PROCESS	GOBP_ICOSANOID_METABOLIC_PROCESS		22	0.3280729	1.35622	0.10952381	0.2732958	1.0	175	tags=36%, list=12%, signal=41%	
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING		26	0.31131697	1.3387425	0.07734807	0.29683658	1.0	116	tags=27%, list=8%, signal=29%	
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS		15	0.38330564	1.3385297	0.12598425	0.2936403	1.0	175	tags=47%, list=12%, signal=52%	
GOCC_ORGANELLE_SUBCOMPARTMENT	GOCC_ORGANELLE_SUBCOMPARTMENT		112	0.22367789	1.332352	0.015151516	0.30035704	1.0	104	tags=17%, list=7%, signal=17%	
GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS		97	0.23243956	1.3296589	0.014925373	0.30117846	1.0	395	tags=49%, list=26%, signal=63%	
GOCC_MITOCHONDRIAL_ENVELOPE	GOCC_MITOCHONDRIAL_ENVELOPE		58	0.25155538	1.3292925	0.025641026	0.29837766	1.0	365	tags=52%, list=24%, signal=66%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		18	0.34566852	1.3268943	0.13004485	0.29872894	1.0	839	tags=94%, list=56%, signal=210%	
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		50	0.25187424	1.3255283	0.04032258	0.2974494	1.0	156	tags=26%, list=10%, signal=28%	
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE		27	0.3145166	1.3053038	0.12041885	0.32734668	1.0	337	tags=41%, list=22%, signal=52%	
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY	GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY		74	0.24231118	1.3029758	0.054347824	0.32783362	1.0	94	tags=19%, list=6%, signal=19%	
GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE		31	0.2896676	1.3006376	0.10465116	0.3283636	1.0	221	tags=32%, list=15%, signal=37%	
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_INTRACELLULAR_PROTEIN_TRANSPORT		95	0.21653895	1.2900168	0.086419754	0.3430367	1.0	282	tags=33%, list=19%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH		16	0.34857997	1.2722342	0.14396887	0.37321794	1.0	174	tags=25%, list=12%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE		56	0.2375706	1.2657582	0.08695652	0.3816813	1.0	174	tags=23%, list=12%, signal=25%	
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		30	0.2897835	1.2561246	0.11111111	0.3967746	1.0	142	tags=20%, list=9%, signal=22%	
GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS		24	0.30055997	1.2542992	0.1641791	0.39590514	1.0	98	tags=29%, list=6%, signal=31%	
GOCC_CATALYTIC_COMPLEX	GOCC_CATALYTIC_COMPLEX		55	0.25161865	1.253431	0.08943089	0.39350477	1.0	354	tags=42%, list=23%, signal=53%	
GOCC_MEMBRANE_PROTEIN_COMPLEX	GOCC_MEMBRANE_PROTEIN_COMPLEX		102	0.21900937	1.2504549	0.057971016	0.39591253	1.0	263	tags=29%, list=17%, signal=33%	
GOBP_TERPENOID_METABOLIC_PROCESS	GOBP_TERPENOID_METABOLIC_PROCESS		21	0.31323895	1.2448095	0.1712963	0.4029903	1.0	98	tags=29%, list=6%, signal=30%	
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE		92	0.21590245	1.2447225	0.049382716	0.39918056	1.0	281	tags=30%, list=19%, signal=35%	
GOBP_MACROPHAGE_ACTIVATION	GOBP_MACROPHAGE_ACTIVATION		23	0.30415395	1.2277697	0.16931216	0.43019608	1.0	174	tags=22%, list=12%, signal=24%	
GOBP_ISOPRENOID_METABOLIC_PROCESS	GOBP_ISOPRENOID_METABOLIC_PROCESS		24	0.29856792	1.2240386	0.16176471	0.43375084	1.0	120	tags=29%, list=8%, signal=31%	
GOCC_AZUROPHIL_GRANULE	GOCC_AZUROPHIL_GRANULE		21	0.30503017	1.2192415	0.15789473	0.44019058	1.0	261	tags=43%, list=17%, signal=51%	
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		21	0.31048208	1.2188551	0.16923077	0.4368234	1.0	209	tags=29%, list=14%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS		16	0.32793164	1.2110447	0.18518518	0.4498034	1.0	301	tags=44%, list=20%, signal=54%	
GOBP_LIPID_METABOLIC_PROCESS	GOBP_LIPID_METABOLIC_PROCESS		130	0.20244071	1.2109536	0.019607844	0.44583744	1.0	153	tags=20%, list=10%, signal=20%	
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING	GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING		15	0.33042097	1.2057506	0.19702603	0.45378608	1.0	111	tags=20%, list=7%, signal=21%	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		34	0.2550608	1.2048081	0.18	0.4516032	1.0	156	tags=26%, list=10%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		17	0.3298926	1.203723	0.1953125	0.44993833	1.0	318	tags=53%, list=21%, signal=66%	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_INTERLEUKIN_1_BETA_PRODUCTION		17	0.3292988	1.2016455	0.22413793	0.45044997	1.0	341	tags=47%, list=23%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY		16	0.3217022	1.2009741	0.18577075	0.4479992	1.0	202	tags=38%, list=13%, signal=43%	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		15	0.33377928	1.1857312	0.24017467	0.47895956	1.0	1010	tags=100%, list=67%, signal=299%	
GOMF_PROTEIN_DIMERIZATION_ACTIVITY	GOMF_PROTEIN_DIMERIZATION_ACTIVITY		111	0.2048878	1.1846248	0.10294118	0.47716677	1.0	198	tags=23%, list=13%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		21	0.28964612	1.1845341	0.1719457	0.47320515	1.0	156	tags=19%, list=10%, signal=21%	
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		22	0.30032507	1.1762781	0.22222222	0.488313	1.0	150	tags=32%, list=10%, signal=35%	
GOBP_NCRNA_METABOLIC_PROCESS	GOBP_NCRNA_METABOLIC_PROCESS		24	0.2879535	1.1588385	0.26256984	0.5261765	1.0	391	tags=50%, list=26%, signal=66%	
GOMF_LYASE_ACTIVITY	GOMF_LYASE_ACTIVITY		21	0.28537953	1.1513642	0.24454148	0.5404819	1.0	182	tags=33%, list=12%, signal=37%	
GOBP_INTRACELLULAR_TRANSPORT	GOBP_INTRACELLULAR_TRANSPORT		129	0.19405703	1.151279	0.1	0.5361212	1.0	282	tags=30%, list=19%, signal=34%	
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS		17	0.31174836	1.1488986	0.2290749	0.53810877	1.0	175	tags=35%, list=12%, signal=39%	
GOCC_ENVELOPE	GOCC_ENVELOPE		94	0.20086437	1.1478981	0.2027027	0.53598076	1.0	321	tags=38%, list=21%, signal=46%	
